,0x,1337coin,1credit,2give,300-token,42-coin,808coin,8bit,9coin,abncoin,aces,acoin,adcoin,adelphoi,adshares,adtoken,advanced-internet-blocks,adx-net,adzcoin,aeon,aeternity,agoras-tokens,agrello-delta,agrolifecoin,aidos-kuneen,allion,allsafe,alpacoin,alphabitcoinfund,altcoin-alt,ambercoin,amis,ammo-rewards,amsterdamcoin,anarchistsprime,animecoin,anoncoin,antibitcoin,antilitecoin,antimatter,applebyte,applecoin-apw,apx,aquariuscoin,aragon,arbit,arcade-token,arcticcoin,ardor,argentum,argus,aricoin,ark,artex-coin,asch,aseancoin,asiacoin,asiadigicoin,asiccoin,asset-backed-coin,atbcoin,atc-coin,atmcoin,atmos,atomic-coin,audiocoin,augur,aureus,auroracoin,aurumcoin,avatarcoin,aventus,avoncoin,axfunds,axiom,b3coin,bagcoin,bancor,bankcoin,basic-attention-token,bata,batcoin,bbqcoin,bcap,beatcoin,beavercoin,belacoin,benjirolls,berncash,bestchain,betacoin,biblepay,bigup,billarycoin,billionaire-token,binance-coin,biobar,bios-crypto,bipcoin,birds
beavercoin,-0.0119395853986,-0.0355144928865,-0.0220098095353,-0.00971756926172,-0.0480323901512,0.0147524948812,-0.0461154355487,-0.00709830801901,-0.0145600860961,0.00630623965737,-0.0159782834406,0.00429493416711,0.0175964425819,-0.0307747269329,0.0119201806511,-0.0498969104312,0.0222239872661,-0.0153645354438,-0.12891950562,0.0174387992683,0.071198152541,0.00931871616185,-0.0163042727516,0.050011858905,0.0194620861331,0.00784912480712,-0.0162570893163,-0.0209636380211,0.00115170131639,0.0499088586913,-0.00366092384662,-0.00732460096939,0.0417915264015,-0.0163983483723,-0.000546231480621,0.0161502502412,0.0247379569471,0.00252728733893,-0.071415526581,-0.0135837219441,0.0727550362621,-0.0113680820612,0.0340793927189,-0.0708184200586,0.0228754298941,0.0472364345649,0.0102260727902,0.0107996528038,-0.0294011987156,-0.00412346762333,-0.016016939221,-0.027057652415,0.0296443942485,-0.0363602584553,-0.0423340318827,0.0032761247047,0.0137252117749,-0.0332984014723,0.0209567475609,-0.0387398811414,-0.0305213867622,-0.0298148729526,0.00764571378315,0.0680212405122,-0.0112817859967,-0.0150622377247,-0.00660051470968,-0.0174020381623,-0.0484236474291,-0.056624718559,0.00413202644991,-0.0161225702696,0.086685264498,-0.0241008289144,0.0291743983561,0.0378314639915,0.000311150478009,-0.0174980638979,-0.0384524343026,-0.0345009179705,0.0876255536434,-0.0380447175926,0.00487528395961,-0.0238097393206,-0.00439603666937,1.0,-0.02204709635,0.0569400569251,-0.0161929417378,0.0230481602203,-0.0127260611191,-0.0126030932744,-0.0121391960569,0.0150668026413,0.0359356922363,-0.0175247854436,0.000499758464739,0.0493760615416,-0.0048848714972,-0.00156711564582
belacoin,-0.0226059061474,-0.0222336145824,-0.0309517642745,-0.00589212359081,-0.00385943735666,-0.00333870923022,-0.0201659939978,0.0557534849503,-0.0352532034224,0.0068511157082,-0.0243822356794,-0.00133490669531,-0.0235021765664,-0.00495888118703,0.03236034835,0.00964740868039,0.0312475658265,0.0114451615535,0.132846064089,0.0359988945749,0.00805748722605,0.0362727921045,-0.00250345462768,0.0514035919467,-0.0136037993129,-0.0140118999615,-0.00388396546849,0.044785152871,-0.00963166356456,-0.0737053041204,0.0254063092278,-0.00341328355449,-0.010063629128,-0.0210227526296,-0.0214869092449,-0.0443094036475,0.00876256528426,0.0408222470082,0.211099101552,-0.036710660104,0.072192781235,0.0130107071723,0.0157279393017,-0.0405391636167,-0.024686284946,0.00516932294754,-0.0136337041421,-0.0243873846764,0.0709340456962,0.00607317371691,-0.00500588843321,-0.0279285885638,-0.0417326988496,-0.00682346235336,-0.0641403724208,0.0105355635867,-0.0157543354841,-0.00817713789863,-0.0100770185606,-0.000783033037375,-0.00207764128471,0.0276995257288,0.00657359981861,0.00403458024679,0.256530382564,-0.018067815406,0.0348141010664,-0.0375542856669,-0.0613998244804,-0.0132742828992,0.0663591830758,0.013790428645,-0.000552558098803,0.0258375592577,0.00743977381663,-0.009430826899,0.0343534065434,-0.0241765244768,0.0023315360759,-0.00851674797585,0.0212911145916,0.0459593620237,-0.0137286612072,0.0180135606716,-0.00878829489123,-0.02204709635,1.0,0.05299520096,-0.0161075383801,0.00516528821563,-0.0135213450473,0.00676593848872,-0.0122226088913,0.0633346137279,0.00537639869096,0.0327362736475,-0.00653708502745,0.00170822306038,0.000828317475237,-0.0105744932876
benjirolls,0.0592275373587,0.0338979960712,-0.0429987879916,0.000656198335758,-0.0095445679296,-0.0122067504936,0.0270993530068,-0.0107985543004,-0.00301085781932,0.012512318293,-0.0146711303297,-0.0260972145987,0.0119309533951,0.00462097228893,0.0117377040595,-0.0236801755374,-0.00411668897423,0.0268205294533,0.011763830545,-0.0376678160385,-0.00584652474568,-0.0159277037763,-0.0264636494352,0.241846246575,-0.00311863093052,0.0126501867656,-0.0140171361574,0.0106425801918,0.027580774473,-0.0328676421266,0.0256841800616,-0.0259636538538,0.108720791268,0.00661099262775,-0.00671042911009,-0.0215695945201,0.00810048154764,0.00934725077328,0.0388297502676,-0.019872628539,0.0149798901798,-0.00958538156186,-0.0206924310281,-0.0485025320109,-0.0356556894716,-0.0147581852271,-0.039072254945,0.154996032959,0.00144076197591,-0.0321105614049,-0.0363192598096,-0.062863393479,0.0288444908002,0.0150663573544,-0.0313989322991,-0.00276794960568,-0.0323155107937,-0.0500909828648,-0.0605820540851,0.0185011008246,-0.00856891809769,-0.00058253560056,0.0896860942223,-0.0160892693023,0.0342997674782,-0.0468239540468,0.00455966200123,0.0305124066469,-0.0424040844304,-0.011208411214,-0.0110215672296,-0.024722885695,0.022187346318,-0.00175884279048,0.128399009016,-0.0304945477006,0.00495865383044,-0.0194409234232,0.0335056231242,-0.04417864878,-0.0217393907333,-0.00567332100922,-0.0085236412029,-0.0186929500653,-0.0552273500272,0.0569400569251,0.05299520096,1.0,-0.0161573226196,-0.008580020776,-0.0114063985749,0.0216727422635,-0.0234257975743,-0.0191791510232,-0.00181912742234,0.00154566655488,0.0521236593805,-0.0079769782374,0.00418401095402,-0.0190928254385
berncash,0.0165113942695,0.00202126678033,-0.0318600317961,0.0446687381457,0.00912442503342,0.000550980295517,-0.0522098445133,0.00365699769222,0.00539035695611,0.00667612595042,-0.0390118420004,-0.00181564830771,0.0113703293906,0.0603760022858,-0.000761125158003,0.0679242147536,0.00929162999809,-0.0383400445294,0.0360989561091,-0.0144117563276,-0.0350172033632,0.00472442370202,-0.00183176685908,-0.0792051436972,-0.0040811375539,-0.00664971276416,-0.00171665430237,0.00239830560522,-0.0179601578882,-0.0127890917665,-0.0490679350739,0.00502820546883,0.0167714039712,-0.0128884675896,-0.00174412437106,0.000702528032929,0.00341510499759,-0.0404413204627,0.081468324725,0.00310974947194,0.00510597129752,-0.122850302448,-0.01396827356,0.018508987891,0.00545390914008,-0.0117418135778,-0.00900540236788,-0.0168036672892,0.0612611049127,-0.00644572499901,0.0103381281507,0.0111206377201,0.0631645939201,-0.00163249954677,-0.0290557334963,-0.00513269529013,0.0274116958389,-0.0160267162834,0.00189240551244,0.0242204413283,0.000378387395731,-0.00273716860256,-0.0404794923613,-0.0105989194046,-0.0140179622396,-0.0312218343143,-0.0725815445871,-0.0288621180342,0.102983155134,-0.0382902812069,-0.027423409599,-0.0165719641806,0.00235929257715,-0.00621664811682,0.0161131044364,0.104001133145,-0.0395501408541,-0.0393020596959,-0.045981719015,0.0129035110744,-0.00731285129854,0.0155936579892,-0.00232027785791,-0.0156582887664,-0.0206559330096,-0.0161929417378,-0.0161075383801,-0.0161573226196,1.0,-0.00340397938181,0.0254021451235,-0.019901206195,-0.0330579503631,0.0695319983344,-0.0965838522577,-0.00565988609746,-0.0258368077361,-0.00870450310262,-0.00926110644779,-0.0185338164141
bestchain,-0.00987020037964,-0.0178879313861,-0.0285276295892,0.0481062303707,-0.0495322269976,0.00172675648978,0.0770383873555,0.179688558429,0.0144945372294,-0.0295103928756,-0.0426181639487,0.0395871298643,-0.0221247551168,-0.00876235199731,0.00929424167171,0.0105729437544,0.0267534127607,-0.0816273642115,0.165302640644,0.0534874498399,0.04209747664,0.0239679265209,0.00754650690394,8.68360902538e-05,-0.0102318854443,0.00724798330862,-0.00393584581335,0.0603420915782,-0.0864462830374,0.0166047471749,0.00686297886693,-0.00552774543085,-0.013982099651,-0.0137998536542,-0.00524738334872,-0.00937087383862,-0.00324103717886,0.0346540104193,0.0323343193619,-0.00392983168502,0.0248392888647,0.02274011745,-0.00886481993396,0.0616050382069,-0.0108432937265,0.0437928159145,-0.0182154218628,-0.0120417889177,-0.0245542038472,-0.00256688637605,-0.0081266082222,-0.015122089248,-0.00783494314788,-0.0115873551196,-0.00373458810781,-0.0245996176362,-0.00503261147274,-0.00346803137465,0.00405701796339,-0.0546525317245,0.0110291851742,-0.00790095152577,0.0623078961617,0.0202795211928,-0.0129558373793,-0.140705252395,0.0332644612782,0.0162154406716,0.0162038675231,-0.0135427564056,-0.00088547298799,0.00549000985917,0.0666101104214,-0.0433142249683,-0.0178184449708,-0.0486842282445,-0.0528796675103,-0.0309714962259,-0.026768125418,0.00842267306821,-0.0115333275928,0.0334730781725,0.0108868543748,-0.00659104277438,0.052568118964,0.0230481602203,0.00516528821563,-0.008580020776,-0.00340397938181,1.0,0.00919650055909,0.0994120368631,0.1286465134,0.0797663511117,0.014232131058,0.0264196242,-0.0255628669467,-0.00323031797872,0.025154956368,-0.00819932239218
betacoin,0.00711525744696,-0.0280018212537,0.0035092234187,0.00948097427293,0.00589699694297,-0.0237972570014,-0.00452159670312,-0.0160877368873,-0.00833337829615,-0.0171109071544,0.0175539771087,-0.0106662225428,0.00623524422501,-0.0303397036493,-0.00214857183473,0.039833570677,0.00569437402752,0.0081574804455,0.0222605158974,0.0149653644193,-0.0187008917498,-0.0162575161991,0.00536106620542,-0.0302358618998,-0.021697872224,0.012432955492,-0.00298932400105,-0.00554820099968,-0.00565181719703,-0.00224896309882,0.022233007724,0.0133730902932,0.0499421366477,0.0084444474899,-0.000149489545238,-0.00442736162517,-0.00654659579371,-0.0300382272703,0.00417383789383,0.0743001752432,0.00675896654851,-0.0035606576873,0.00453460674989,0.0215377375695,-0.0107180947628,-0.000330760902794,0.0064689482697,0.0128945378028,0.0404440563624,0.00413638545406,-0.00306710122853,-0.0270639158016,-0.00689563518834,-0.013486192291,0.0669421352617,0.0204267949357,-0.00518744814884,0.0248241476091,0.00401550275361,-0.0143643757257,-0.00495103787451,-0.00688738630716,0.0313316645143,0.0513476134621,0.0573466253721,-0.0148235284137,-0.0316722193588,-0.0255187209968,-0.00714269801062,-0.00699590747192,0.0123047641874,-0.00107858287628,-0.0098949251148,-0.0136459433199,0.0175386881093,0.0579369876047,-0.0161878850115,0.000400947116183,-0.0122041038063,-0.00520354016014,0.0195080392662,0.00906046621065,-0.0276336424059,0.0248230197351,-0.0051630593512,-0.0127260611191,-0.0135213450473,-0.0114063985749,0.0254021451235,0.00919650055909,1.0,-0.00310704740708,0.0988263452009,-0.0237200410425,0.00987133052604,0.00341027164338,0.00764777236568,-0.00491003438201,-0.00358679697609,-0.0134338479472
biblepay,0.0414962011895,0.0691177968955,-0.0161923570244,0.113453943298,-0.00556614633677,-0.00173545303896,0.0384974787137,0.137149967338,-0.0244333958264,0.0294694617759,-0.00414025157521,0.00673353489003,-0.00292767340914,0.015498585924,0.00672156787949,0.0414950098574,0.0509240763725,0.0524646028327,0.0950856737408,-0.00571961091844,0.0082896705458,-0.000558275922801,-0.0439523836115,-0.03782969715,-0.134350934612,0.0358480246468,9.89602570261e-05,0.0272433693308,-0.0421989846358,-0.0261616111919,0.0145031910486,-0.0113425787818,-0.000146111806219,-0.00938185656778,0.0687081042143,0.0530541746339,0.0173054166178,0.0377175914874,0.0574598584036,0.0447818110746,0.0224374697502,0.0168860254453,-0.0725566980101,0.0243891063301,-0.0525801023051,0.0147673309187,-0.0462581683801,-0.00373808130378,-0.033559164606,0.0134984709716,-0.0140938573024,0.0285036782874,-0.0115326898386,0.0332800085022,0.00855771083332,0.00369187804456,0.0249830881337,-0.0401476126238,0.0450722705718,0.0140295300769,0.0300583256661,0.0268690986105,0.127076951194,-0.0311653751035,0.0561711871148,-0.0396097315502,0.00840228384425,0.0741790442726,-0.0233923128588,0.0206173599773,-0.0400913546429,0.00639749754765,-0.053312113158,-0.00234938774968,-0.000520945761731,-0.0732096871539,-0.0051605436937,0.0101095039266,0.0631905295213,0.0281115627076,-0.0182041736925,-0.0341914119927,-0.00761426250028,-0.0333158162165,-0.0718221639018,-0.0126030932744,0.00676593848872,0.0216727422635,-0.019901206195,0.0994120368631,-0.00310704740708,1.0,0.0664407258378,-0.0162053954567,0.027278784064,0.0443604303482,0.0316928573617,0.00792198438359,-0.0251910376812,-0.024440396492
bigup,0.0210022423662,-0.0104753844174,0.00658429618789,0.0399877461802,-0.00485084860454,-0.00914255365256,-0.0114938428761,0.0890304608784,-0.0197597228261,-0.010443726429,-0.0421734711125,-0.0163349946539,0.0321871368593,-0.035970188936,-0.0685559641863,-0.0197276121302,0.00662366661653,-0.0646200000855,-0.0524621361455,0.0249925187759,0.0140314590097,-0.028796768984,-0.00537698296163,-0.0898352147751,-0.104513491055,0.00413888864317,0.010019018195,-0.0685720987541,-0.0253565939988,-0.092556438367,-0.0121488722513,0.0727022891131,0.00197865637801,-0.112308438898,-0.0198731617804,-0.00285343913234,0.0760869338472,0.153581226362,0.0260400343196,0.00898315144859,-0.0132588222319,0.0613847972758,0.0783726250875,0.0894273198696,-0.064036362734,-0.0564393946022,-0.00139723311422,0.0495959184406,-0.0475590942187,-0.0500006390174,-0.0353135739283,-0.00344032142302,0.0159252282115,-0.00232041990122,-0.0108101394628,-0.0472968931403,-0.00310012101653,-0.102257465218,-0.0422985388905,0.0242509553364,-0.00957766093954,-0.0485051094122,0.0395118705565,-0.0278627198746,0.0487218462793,-0.00101623680122,-0.00522207959292,0.0500751363417,0.00487551483581,0.0312822930453,-0.000510882802377,-0.0475575010372,0.0053252522492,0.00632002284395,0.0595874594566,0.0139966238849,0.0352933116675,-0.0201528913095,0.0471213602394,0.0357056308548,-0.00626968922206,-0.0224714658571,-0.0240402382321,-0.0376241362557,0.0517687414091,-0.0121391960569,-0.0122226088913,-0.0234257975743,-0.0330579503631,0.1286465134,0.0988263452009,0.0664407258378,1.0,0.00401319484398,0.0446847713538,-0.0362114182759,0.0353393800435,0.0126220463019,0.012323762494,-0.0172837699433
billarycoin,0.0184691153863,-0.026715995497,-0.0299657331186,0.0224333274567,-0.0354827683952,-0.00498170382887,0.0793126717697,0.0713196404134,-3.94751001328e-05,-0.00321058695611,-0.046912168428,-0.00854720633568,-0.0649439743942,0.0417388942321,-0.0348645539702,0.0182532844426,-0.0216859941012,-0.00579979952513,0.0679840025093,-0.0206757474409,0.0231514067452,0.0793376652384,0.0187279372085,-0.0492217004308,0.0111442171852,-0.0226035020781,-0.0488689983286,0.0391028539608,-0.0674966795426,0.0703688474105,0.0655134095854,-0.00997109983838,0.0270915341791,0.045003043862,-0.0622365118807,-0.0716412372553,-0.0724069019772,-0.00532783577001,0.0706449746192,0.0215416495949,-0.0105259873936,0.0365483059712,-0.0183251380406,-0.127989619262,0.0246056389906,-0.0154501112895,-0.0555409931941,-0.0235067865798,0.0200702498028,0.0358633677876,-0.0267063918537,0.00163759546868,-0.0458176808332,0.0414891994187,0.0174632239902,-0.0222825766861,0.100629263121,0.0429766216193,0.001065761592,-0.00686218207112,0.00496381138539,0.0246804487731,0.0125165139428,0.0221324061215,0.0167003553211,-0.0550627817568,-0.0184819587207,-0.0101286328457,0.157230249842,-0.00174436654828,0.0351830409213,-0.00531117781782,-0.0111051381946,-0.0143254807017,0.0072484809994,-0.032569496817,-0.00290315666168,0.00248077002803,0.107821797173,0.0182353697612,-0.0133708414352,-0.0118902911063,-0.041051919385,0.0283377644421,0.0280938678022,0.0150668026413,0.0633346137279,-0.0191791510232,0.0695319983344,0.0797663511117,-0.0237200410425,-0.0162053954567,0.00401319484398,1.0,0.0233331714037,0.0286589486734,-0.000859120703272,0.0567584246565,-0.103767744323,-0.0132236102939
billionaire-token,0.0276387539459,-0.060296033202,-0.0158777686965,0.00250548742032,-0.0665005654277,-0.0095180538987,0.00344357564543,-0.00975409041165,-0.0137177068821,-0.0129573384672,-0.0797081620487,-0.063580724605,-0.0349701274242,0.0590582145481,0.0333472206045,0.0207270898989,-0.029800026403,0.0742190805643,0.018712297958,0.0438074260662,-0.0588901981823,0.0109214382961,0.0436893866101,0.0133347922505,-0.0153029082612,0.00477652728636,0.0266355129535,0.00543716969251,0.00565181139346,0.0736718631352,-0.00128640016751,0.00865299877581,0.0803376999418,0.132742809142,-0.020367026578,-0.0405911949562,0.00921594100684,-0.031186886649,-0.0189014477765,0.00486944333682,-0.0304351105375,0.0186666346351,-0.0224676261594,0.00970999493863,-0.0478739195345,0.0154361291861,-0.00338229074083,-0.0192809650352,-0.0396410688398,-0.0555430985242,-0.00176231133505,-0.0473833024135,0.127516879263,-0.0398062744915,0.0159929423507,0.00460784478298,-0.00935649946519,0.0132866999292,0.00624868749768,0.12312866781,0.0537627666024,0.0162199569703,0.0565884086991,-0.00503857038494,0.0183027488064,0.0593304946647,-0.059513637968,0.0534189646132,-0.0201865467661,0.0378474506245,-0.0513195052191,0.00306941317164,-0.00640632170959,-0.00833939796016,-0.0442153617511,0.0025360758238,0.0632365116285,0.0013310058013,0.0113383108043,-0.0248028914711,-0.0161100816947,-0.00544266601712,-0.0383721674787,0.11097304736,0.0189923577788,0.0359356922363,0.00537639869096,-0.00181912742234,-0.0965838522577,0.014232131058,0.00987133052604,0.027278784064,0.0446847713538,0.0233331714037,1.0,0.0254020158413,0.121652252323,-0.0102745614827,-0.0165045805427,-0.0100970237976
binance-coin,0.153336281121,0.00489946923031,-0.000710567574332,-0.073774098355,-0.0121782142178,-0.000519692253163,0.111192448172,-0.0257836841901,0.0167425443133,-0.00240589106772,0.0224089782394,-0.0358584302051,-0.0244616666353,-0.00983914928744,0.0133989097445,0.151340093925,0.0653033183287,0.186466021577,0.0166036197374,0.0310113213048,0.0555342556199,0.0780090979587,-0.0141599087305,0.0708114156148,0.014742187528,-0.0382337549479,-0.0379359763501,0.00965657652641,-0.00901228373842,0.0160494057296,0.0278971918297,0.00213629690039,0.011045905477,-0.0121123017494,0.0040261949186,0.0114956101635,0.00601709465136,-0.0220191067914,0.0731538461345,0.0138173940403,0.0266448660697,-0.000588465486336,0.0529721362562,-0.0208895651383,0.00676360966195,-0.0431351411611,0.00349796908435,-0.0142740607927,0.0150670872205,0.00304543500232,-0.00534613011831,-0.0395842851248,-0.0324415400705,-0.01615133651,-0.00508390215901,0.039317416435,0.00403059471897,0.0112847820796,0.0245585102395,0.0319721638029,-0.00016161041049,-0.0458707304433,-0.0297845298755,-0.0242902038557,-0.00278649040604,0.0379580088572,-0.0443317989297,0.00962958332924,0.0728401508376,-0.00617149008952,-0.00791324009311,-0.00535161994263,0.00104775581003,0.00697377110876,-0.0375448221886,0.00971864377267,0.0106454061563,-0.0273845219712,-0.00989023837066,-0.038106329758,-0.00810298681258,0.00706718547126,-0.00964808983232,-0.0265875807244,0.00793015992296,-0.0175247854436,0.0327362736475,0.00154566655488,-0.00565988609746,0.0264196242,0.00341027164338,0.0443604303482,-0.0362114182759,0.0286589486734,0.0254020158413,1.0,-0.0334667951667,0.0242624353635,0.00654599254482,-0.0267705069166
biobar,-0.0200600136889,-0.0294807724149,-0.0257898576269,0.0473771841641,0.0037794006427,-0.00502165801737,0.0231682307334,0.00804054727771,-0.00711396820878,0.00565774718535,-0.0576116241215,-0.0564741885109,-0.0163825902699,0.0464429926328,-0.0281489945153,0.0299339795684,-0.0178942162895,-0.0553240111921,-0.0277073149873,0.0221664254805,-0.0146690229289,-0.0379067766593,-0.0287589158346,0.00523048055596,-0.0479749961421,-0.0171625734719,-0.00268430140161,0.0140478801131,0.326532943112,0.0152548683341,0.0328403817606,-0.0148884784032,0.0024018031818,-0.106949303208,-0.033671219918,0.0338131510681,0.0156221888373,0.0855138599243,0.0282233582285,-0.063359219729,0.0359762117005,-0.0290754109078,-0.012170727756,0.00128322719922,0.0365397329686,-0.0343793717755,0.0149373293869,0.00862987919268,-0.0641662556857,-0.02978400751,0.0192334756353,-0.0562605092507,0.00249667065898,-0.102304710646,0.00377240803805,0.0254721148253,-0.0161945907646,0.0326303785742,0.00153625953308,-0.0119046870096,0.00604205541294,0.00492425510138,-0.0218383552544,0.00143778118118,-0.0228625200944,-0.0554840091577,-0.0414866773505,0.00618451430023,0.0186277162041,-0.0245298806269,0.0601376980304,-0.0305883249552,-0.0152374300062,-0.0315442208364,-0.0405334602742,-0.0110377709103,0.0162181606281,0.0120372172459,0.0344235596322,0.025126563353,-0.0630988176983,0.0018940526091,-0.00766802967219,0.029383712302,0.0399257749373,0.000499758464739,-0.00653708502745,0.0521236593805,-0.0258368077361,-0.0255628669467,0.00764777236568,0.0316928573617,0.0353393800435,-0.000859120703272,0.121652252323,-0.0334667951667,1.0,-0.00641356263115,-0.0141130664722,-0.0792336162947
bios-crypto,-0.0309439844062,0.0160640125298,-0.0479138670248,0.280189579277,-0.00241052820275,-0.00466934216778,-0.0379732077666,-0.00215185851266,-0.0137259837157,0.00144010243424,-0.0755992440182,-0.0046713761214,0.00106026026615,-0.00662097084795,-0.00312989852374,-0.0258907797142,0.00304666388084,0.0185599566918,-0.00172144202351,0.0221582573479,0.0340213763308,0.0172272450715,-0.00741450824485,-0.0124003553704,-0.00508803330206,-0.0744027244951,-0.00520607442811,-0.00593953624767,-0.0259233224874,-0.00251107261195,-0.0149760190747,0.00162586310196,-0.00287986654009,0.00140802657111,0.00152909110156,-0.0431023210221,-0.00210324813638,-0.0234797917579,0.0375846226958,-0.00739987864023,-0.00423748486314,-0.177944406511,-0.0470031517123,-0.0294114964568,-0.0234606376838,-0.00612702939275,-0.00346380688599,-0.0111877925626,0.0426311350602,0.00299751970035,0.022679156576,-0.0201081740668,0.00751270222196,-0.0214789505725,0.0161874497223,-0.00202386348525,-0.00259903669978,-0.00184254163898,0.00998812268924,0.100345581851,-6.45902543129e-05,-0.0185592342616,0.0229955059516,-0.000850349632406,0.0157569480021,-0.00259457396214,-0.0145705102543,0.0242007003599,0.0153880923344,-0.00534717005506,-0.0274421430618,-0.000905767209931,-0.0559964446655,0.0156134839248,-0.0272486938238,0.0440571970498,-0.0426531915393,-0.00578719253354,0.0221024616536,0.0429998753432,0.0258108111452,0.000267125633424,-0.00142372157902,-0.00238896804414,-0.0523064306424,0.0493760615416,0.00170822306038,-0.0079769782374,-0.00870450310262,-0.00323031797872,-0.00491003438201,0.00792198438359,0.0126220463019,0.0567584246565,-0.0102745614827,0.0242624353635,-0.00641356263115,1.0,0.00156631066129,0.00295720455926
bipcoin,-0.00494066556607,-0.0142646925886,-0.0123918940696,0.0693663980434,-0.0889972014973,0.00774771071378,0.0128262317104,-0.00203126733206,-0.00103891380268,-0.0251480009156,-0.0735713974868,-0.00184683984493,-0.00110839232403,0.00879576214114,-0.00638987820216,-0.00659930257539,0.00161800489465,-0.0177116647792,-0.000521213882466,0.00279550347462,0.0579702369816,0.00159337400599,0.00185476767643,0.000233160425735,0.0186845744179,-0.00742338828543,0.00197145958983,-0.00544087134815,0.021694394944,-0.00180814659999,0.0504512975838,0.0115913139744,-0.00199684448055,0.00173617525167,-0.00323096803521,-0.0395273324771,-4.14902743061e-05,0.0281977989563,0.02199632844,-0.00790343004525,-0.0390922424432,-0.0308488585403,-0.00575464035413,0.0532016182166,0.0350512292403,0.0268080330198,-0.000832613062602,0.00625944678623,-0.0176849428516,-0.00650071346267,-0.00236507310058,-0.0226482374776,0.0107993005964,0.0230267015326,0.0106506446191,0.0242775710475,-0.00845904136669,-0.00364978109962,-0.00253443979178,0.0187681272931,-0.00270903882363,-0.00508669899253,-0.0036114861648,-0.000239615799576,-0.0236408863759,-0.00926944150401,-0.0188486242566,-0.00386553243276,-0.0331804481642,0.0039597001467,-0.0165672536693,-0.0204656600391,-0.00889795087951,0.0249944015393,0.000373503221079,0.0493290875008,-0.00664506847239,-0.0117841672059,0.00378500199073,0.0215910816525,-0.0226377344762,-6.83700708572e-05,0.00153134729194,0.00238466291911,-0.00148084301931,-0.0048848714972,0.000828317475237,0.00418401095402,-0.00926110644779,0.025154956368,-0.00358679697609,-0.0251910376812,0.012323762494,-0.103767744323,-0.0165045805427,0.00654599254482,-0.0141130664722,0.00156631066129,1.0,-0.0116470930687
birds,0.0127695513548,0.000941735458504,0.0174797888891,0.0663623140087,-0.0209025824163,-0.00612920880705,-0.0178243224737,0.0628110147235,0.00399913213979,-0.0238800678169,0.0152183436278,-0.0162700456774,0.0295675901672,-0.0405170633703,0.00928435137486,-0.00136222491556,-0.0396891107427,0.00863713117703,0.0359042982866,-0.022595701979,0.0362931618279,0.0169820677278,0.00730372384357,0.161534322975,0.00577089299575,-0.0066349318407,-0.00136871259936,0.033814000759,-0.00506766528201,-0.0159828549455,-0.0184177488809,-0.00682639844016,0.00598203198672,0.0022219259179,-0.00125514974745,-0.0853482472705,-0.0125988186787,-0.0015988584087,0.0030316055886,-0.0305406964775,-0.0503146905277,-0.0133744774488,-0.0181891831347,-0.00280878539775,-0.0234332445575,0.0254717688646,-0.0148064421427,-0.0234809202764,0.0292054818022,-0.00212341168405,0.0423582675464,-0.0188039558696,-0.0274898912124,-0.0260011637026,-0.0249666291932,0.00242140083882,-0.00852487037465,0.0159592283531,-0.0036062974816,0.00907310488027,0.032088132545,-0.000677670194808,-0.00103418828024,-0.0362591144664,0.00325285099562,0.00712448511865,0.0749857119086,0.00363039843185,-0.000745438818445,-0.025297758777,-0.0896096662698,-0.0371299798161,-0.00239789506951,0.0183489659668,-0.032998951296,-0.0281809540207,-0.0508096682595,0.0369300943101,0.0154671910143,-0.0459905371295,0.00123734975786,-0.0376814081123,-0.00789283742827,0.0276882185806,-0.00692229111621,-0.00156711564582,-0.0105744932876,-0.0190928254385,-0.0185338164141,-0.00819932239218,-0.0134338479472,-0.024440396492,-0.0172837699433,-0.0132236102939,-0.0100970237976,-0.0267705069166,-0.0792336162947,0.00295720455926,-0.0116470930687,1.0
